CHR	START	END	URL_PREFIX
4	81000001	84000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_81000001_84000001
4	82000001	85000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_82000001_85000001
4	83000001	86000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_83000001_86000001
4	84000001	87000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_84000001_87000001
4	85000001	88000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_85000001_88000001
4	86000001	89000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_86000001_89000001
4	87000001	90000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_87000001_90000001
4	88000001	91000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_88000001_91000001
4	89000001	92000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_89000001_92000001
4	90000001	93000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_90000001_93000001
4	91000001	94000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_91000001_94000001
4	92000001	95000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_92000001_95000001
4	93000001	96000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_93000001_96000001
4	94000001	97000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_94000001_97000001
4	95000001	98000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_95000001_98000001
4	96000001	99000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_96000001_99000001
4	97000001	100000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_97000001_100000001
4	98000001	101000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_98000001_101000001
4	99000001	102000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_99000001_102000001
4	100000001	103000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_100000001_103000001
4	101000001	104000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_101000001_104000001
4	102000001	105000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_102000001_105000001
4	103000001	106000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_103000001_106000001
4	104000001	107000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_104000001_107000001
4	105000001	108000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_105000001_108000001
4	106000001	109000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_106000001_109000001
4	107000001	110000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_107000001_110000001
4	108000001	111000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_108000001_111000001
4	109000001	112000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_109000001_112000001
4	110000001	113000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_110000001_113000001
4	111000001	114000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_111000001_114000001
4	112000001	115000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_112000001_115000001
4	113000001	116000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_113000001_116000001
4	114000001	117000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_114000001_117000001
4	115000001	118000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_115000001_118000001
4	116000001	119000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_116000001_119000001
4	117000001	120000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_117000001_120000001
4	118000001	121000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_118000001_121000001
4	119000001	122000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_119000001_122000001
4	120000001	123000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_120000001_123000001
4	121000001	124000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_121000001_124000001
4	122000001	125000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_122000001_125000001
4	123000001	126000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_123000001_126000001
4	124000001	127000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_124000001_127000001
4	125000001	128000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_125000001_128000001
4	126000001	129000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_126000001_129000001
4	127000001	130000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_127000001_130000001
4	128000001	131000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_128000001_131000001
4	129000001	132000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_129000001_132000001
4	130000001	133000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_130000001_133000001
4	131000001	134000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_131000001_134000001
4	132000001	135000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_132000001_135000001
4	133000001	136000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_133000001_136000001
4	134000001	137000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_134000001_137000001
4	135000001	138000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_135000001_138000001
4	136000001	139000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_136000001_139000001
4	137000001	140000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_137000001_140000001
4	138000001	141000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_138000001_141000001
4	139000001	142000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_139000001_142000001
4	140000001	143000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_140000001_143000001
4	141000001	144000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_141000001_144000001
4	142000001	145000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_142000001_145000001
4	143000001	146000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_143000001_146000001
4	144000001	147000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_144000001_147000001
4	145000001	148000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_145000001_148000001
4	146000001	149000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_146000001_149000001
4	147000001	150000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_147000001_150000001
4	148000001	151000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_148000001_151000001
4	149000001	152000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_149000001_152000001
4	150000001	153000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_150000001_153000001
4	151000001	154000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_151000001_154000001
4	152000001	155000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_152000001_155000001
4	153000001	156000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_153000001_156000001
4	154000001	157000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_154000001_157000001
4	155000001	158000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_155000001_158000001
4	156000001	159000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_156000001_159000001
4	157000001	160000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_157000001_160000001
4	158000001	161000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_158000001_161000001
4	159000001	162000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_159000001_162000001
4	160000001	163000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_160000001_163000001
4	161000001	164000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_161000001_164000001
4	162000001	165000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_162000001_165000001
4	163000001	166000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_163000001_166000001
4	164000001	167000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_164000001_167000001
4	165000001	168000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_165000001_168000001
4	166000001	169000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_166000001_169000001
4	167000001	170000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_167000001_170000001
4	168000001	171000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_168000001_171000001
4	169000001	172000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_169000001_172000001
4	170000001	173000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_170000001_173000001
4	171000001	174000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_171000001_174000001
4	172000001	175000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_172000001_175000001
4	173000001	176000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_173000001_176000001
4	174000001	177000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_174000001_177000001
4	175000001	178000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_175000001_178000001
4	176000001	179000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_176000001_179000001
4	177000001	180000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_177000001_180000001
4	178000001	181000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_178000001_181000001
4	179000001	182000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_179000001_182000001
4	180000001	183000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_180000001_183000001
4	181000001	184000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_181000001_184000001
4	182000001	185000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_182000001_185000001
4	183000001	186000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_183000001_186000001
4	184000001	187000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_184000001_187000001
4	185000001	188000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_185000001_188000001
4	186000001	189000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_186000001_189000001
4	187000001	190000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_187000001_190000001
4	188000001	191000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_188000001_191000001
4	189000001	192000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_189000001_192000001
4	190000001	193000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_190000001_193000001
4	191000001	194000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr4_191000001_194000001
5	1	3000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_1_3000001
5	1000001	4000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_1000001_4000001
5	2000001	5000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_2000001_5000001
5	3000001	6000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_3000001_6000001
5	4000001	7000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_4000001_7000001
5	5000001	8000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_5000001_8000001
5	6000001	9000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_6000001_9000001
5	7000001	10000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_7000001_10000001
5	8000001	11000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_8000001_11000001
5	9000001	12000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_9000001_12000001
5	10000001	13000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_10000001_13000001
5	11000001	14000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_11000001_14000001
5	12000001	15000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_12000001_15000001
5	13000001	16000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_13000001_16000001
5	14000001	17000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_14000001_17000001
5	15000001	18000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_15000001_18000001
5	16000001	19000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_16000001_19000001
5	17000001	20000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_17000001_20000001
5	18000001	21000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_18000001_21000001
5	19000001	22000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_19000001_22000001
5	20000001	23000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_20000001_23000001
5	21000001	24000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_21000001_24000001
5	22000001	25000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_22000001_25000001
5	23000001	26000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_23000001_26000001
5	24000001	27000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_24000001_27000001
5	25000001	28000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_25000001_28000001
5	26000001	29000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_26000001_29000001
5	27000001	30000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_27000001_30000001
5	28000001	31000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_28000001_31000001
5	29000001	32000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_29000001_32000001
5	30000001	33000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_30000001_33000001
5	31000001	34000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_31000001_34000001
5	32000001	35000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_32000001_35000001
5	33000001	36000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_33000001_36000001
5	34000001	37000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_34000001_37000001
5	35000001	38000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_35000001_38000001
5	36000001	39000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_36000001_39000001
5	37000001	40000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_37000001_40000001
5	38000001	41000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_38000001_41000001
5	39000001	42000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_39000001_42000001
5	40000001	43000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_40000001_43000001
5	41000001	44000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_41000001_44000001
5	42000001	45000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_42000001_45000001
5	43000001	46000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_43000001_46000001
5	44000001	47000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_44000001_47000001
5	45000001	48000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_45000001_48000001
5	46000001	49000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_46000001_49000001
5	47000001	50000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_47000001_50000001
5	48000001	51000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_48000001_51000001
5	49000001	52000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_49000001_52000001
5	50000001	53000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_50000001_53000001
5	51000001	54000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_51000001_54000001
5	52000001	55000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_52000001_55000001
5	53000001	56000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_53000001_56000001
5	54000001	57000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_54000001_57000001
5	55000001	58000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_55000001_58000001
5	56000001	59000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_56000001_59000001
5	57000001	60000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_57000001_60000001
5	58000001	61000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_58000001_61000001
5	59000001	62000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_59000001_62000001
5	60000001	63000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_60000001_63000001
5	61000001	64000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_61000001_64000001
5	62000001	65000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_62000001_65000001
5	63000001	66000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_63000001_66000001
5	64000001	67000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_64000001_67000001
5	65000001	68000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_65000001_68000001
5	66000001	69000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_66000001_69000001
5	67000001	70000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_67000001_70000001
5	68000001	71000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_68000001_71000001
5	69000001	72000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_69000001_72000001
5	70000001	73000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_70000001_73000001
5	71000001	74000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_71000001_74000001
5	72000001	75000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_72000001_75000001
5	73000001	76000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_73000001_76000001
5	74000001	77000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_74000001_77000001
5	75000001	78000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_75000001_78000001
5	76000001	79000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_76000001_79000001
5	77000001	80000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_77000001_80000001
5	78000001	81000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_78000001_81000001
5	79000001	82000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_79000001_82000001
5	80000001	83000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_80000001_83000001
5	81000001	84000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_81000001_84000001
5	82000001	85000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_82000001_85000001
5	83000001	86000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_83000001_86000001
5	84000001	87000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_84000001_87000001
5	85000001	88000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_85000001_88000001
5	86000001	89000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_86000001_89000001
5	87000001	90000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_87000001_90000001
5	88000001	91000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_88000001_91000001
5	89000001	92000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_89000001_92000001
5	90000001	93000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_90000001_93000001
5	91000001	94000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_91000001_94000001
5	92000001	95000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_92000001_95000001
5	93000001	96000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_93000001_96000001
5	94000001	97000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_94000001_97000001
5	95000001	98000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_95000001_98000001
5	96000001	99000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_96000001_99000001
5	97000001	100000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_97000001_100000001
5	98000001	101000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_98000001_101000001
5	99000001	102000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_99000001_102000001
5	100000001	103000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_100000001_103000001
5	101000001	104000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_101000001_104000001
5	102000001	105000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_102000001_105000001
5	103000001	106000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_103000001_106000001
5	104000001	107000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_104000001_107000001
5	105000001	108000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_105000001_108000001
5	106000001	109000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_106000001_109000001
5	107000001	110000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_107000001_110000001
5	108000001	111000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_108000001_111000001
5	109000001	112000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_109000001_112000001
5	110000001	113000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_110000001_113000001
5	111000001	114000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_111000001_114000001
5	112000001	115000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_112000001_115000001
5	113000001	116000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_113000001_116000001
5	114000001	117000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_114000001_117000001
5	115000001	118000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_115000001_118000001
5	116000001	119000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_116000001_119000001
5	117000001	120000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr5_117000001_120000001
